tx_id,member_id,ticker,tx_timestamp,side,quantity,price,fee
18989,4355,LTC,11/23/2023 0:09,BUY,2.817654,11198.13,52.803447
18990,2610,XRP,3/3/2023 18:43,SELL,3.065132,3754.53,7.308896
18991,2633,LTC,12/4/2023 9:01,BUY,1.15035,11492.99,8.042424
18992,2405,LTC,6/8/2023 23:17,BUY,4.862083,17194.36,153.522213
18993,2923,BTC,1/23/2023 9:32,SELL,0.670687,9397.6,3.933254
18994,3403,XRP,2/12/2023 8:57,BUY,4.316029,3697.01,17.937478
18995,1912,LTC,4/24/2023 13:14,BUY,3.422803,16949.49,88.453421
18996,3752,ETH,7/13/2023 11:40,SELL,1.705048,18867.89,32.418718
18997,1285,XRP,10/9/2023 3:56,SELL,0.027944,2495.57,0.044447
18998,1001,XRP,10/4/2023 16:50,SELL,4.151914,2764.26,14.425462
18999,1227,XRP,2/14/2023 21:19,SELL,3.408673,3888.31,8.1036
19000,3608,BTC,3/17/2023 7:59,SELL,1.597433,8992.93,20.585332
19001,2528,ADA,12/5/2023 13:49,BUY,1.219652,13070.87,11.289827
19002,4716,XRP,1/31/2023 19:18,SELL,3.964998,3683.6,17.073404
19003,4939,ETH,7/28/2023 22:51,SELL,2.230295,14348.56,21.178299
19004,4819,XRP,3/21/2023 15:34,BUY,0.270308,4243.37,2.159884
19005,4139,ADA,3/11/2023 14:56,BUY,0.526866,13490.4,11.120986
19006,2752,XRP,6/6/2023 15:48,SELL,1.839673,5415.32,16.197121
19007,2846,ADA,4/16/2023 7:16,BUY,0.33912,15928.49,3.790004
19008,1402,ADA,9/25/2023 8:46,SELL,4.104766,10929.53,64.917742
19009,2321,ETH,8/4/2023 5:08,BUY,2.015557,14169.26,38.702032
19010,3312,LTC,5/1/2023 15:35,SELL,1.327599,15917.22,25.473275
19011,967,ADA,2/24/2023 21:44,SELL,2.268364,13694.4,55.466814
19012,700,LTC,8/22/2023 11:35,SELL,2.621267,16389.24,64.500806
19013,4589,XRP,11/15/2023 20:10,BUY,3.102261,3523.09,17.727364
19014,4847,ETH,1/9/2023 20:38,BUY,1.958291,21958.62,68.244826
19015,748,ETH,3/5/2023 8:01,BUY,3.247992,27491.84,161.268398
19016,3879,ETH,4/17/2023 13:01,BUY,1.626069,20265.12,18.975256
19017,1277,XRP,1/4/2023 20:16,SELL,0.338109,3655.13,2.409714
19018,4565,BTC,4/1/2023 6:49,BUY,1.413119,9385.55,11.732018
19019,4314,XRP,10/16/2023 23:09,SELL,4.373057,2793.99,13.637224
19020,869,ETH,7/5/2023 16:04,SELL,0.722937,20461.74,27.582668
19021,4065,ADA,1/22/2023 10:27,BUY,4.681005,16750.19,83.616888
19022,486,BTC,1/28/2023 13:06,SELL,2.814243,9187.91,27.943465
19023,540,ADA,12/13/2023 3:30,SELL,4.872179,13408.6,76.428339
19024,3260,ETH,12/20/2023 19:50,BUY,4.098194,16844.99,50.761186
19025,3323,BTC,4/16/2023 21:10,SELL,3.124532,9973.52,55.904764
19026,3447,LTC,9/20/2023 18:00,BUY,2.311775,12299.46,39.397056
19027,1086,LTC,7/10/2023 8:00,SELL,2.855676,23754.16,34.999139
19028,545,ETH,7/23/2023 18:03,BUY,3.307286,14844.7,46.063873
19029,1494,XRP,11/18/2023 4:26,BUY,3.092192,3746.64,16.554529
19030,4620,XRP,1/16/2023 2:54,SELL,1.470294,3456.37,3.830539
19031,2372,XRP,2/3/2023 17:30,BUY,0.018284,3578.4,0.046951
19032,1345,ETH,11/6/2023 22:34,SELL,0.44587,18885.5,10.292117
19033,3109,LTC,1/22/2023 9:10,SELL,2.117882,20162.71,62.380678
19034,2173,ETH,11/18/2023 6:00,SELL,1.652596,15747.97,28.889085
19035,4681,XRP,3/8/2023 19:07,BUY,1.133312,4209.89,8.262632
19036,2499,XRP,10/2/2023 7:54,BUY,1.698446,2849.89,3.698103
19037,557,ETH,7/17/2023 9:06,BUY,2.544209,17481.1,87.821357
19038,1496,ETH,12/6/2023 12:21,BUY,0.022825,16466.13,0.307253
19039,2371,ETH,9/28/2023 19:46,BUY,2.835326,20178.63,108.459276
19040,4574,XRP,7/21/2023 18:51,BUY,2.674566,4189.44,16.403408
19041,4020,BTC,3/25/2023 11:59,BUY,2.358133,8704.92,18.495726
19042,4804,BTC,10/21/2023 21:24,SELL,0.12349,9456.59,1.784773
19043,797,ADA,2/18/2023 18:41,BUY,0.761843,13110.4,8.044755
19044,381,ETH,9/4/2023 19:18,BUY,3.246032,21340.36,49.223914
19045,4162,LTC,6/18/2023 14:58,SELL,2.483414,20375.02,76.067032
19046,1617,ETH,8/12/2023 4:08,SELL,3.295638,16000.17,88.452735
19047,1847,ADA,8/7/2023 17:00,SELL,1.233036,9156.86,18.611321
19048,702,ETH,5/12/2023 21:46,SELL,0.235322,22345.93,9.717773
19049,2226,BTC,10/21/2023 23:59,BUY,4.173506,9456.59,27.071541
19050,2589,ADA,11/28/2023 14:55,SELL,0.180388,11862.27,3.213441
19051,673,LTC,5/6/2023 18:49,SELL,4.297733,15212.99,45.532087
19052,4552,LTC,7/10/2023 23:02,BUY,2.604365,23754.16,123.642767
19053,2257,ADA,7/13/2023 18:22,BUY,1.70329,8842.24,16.100494
19054,3154,ETH,10/12/2023 17:44,BUY,0.901514,16689.79,14.500164
19055,1209,ETH,3/23/2023 20:28,SELL,0.985192,26452.95,42.240921
19056,3230,XRP,8/5/2023 17:42,BUY,2.092636,4371.47,8.141114
19057,615,LTC,2/7/2023 9:41,SELL,0.480954,19155.59,9.091016
19058,4918,ETH,7/17/2023 18:40,BUY,4.343992,17481.1,80.763377
19059,2299,XRP,4/14/2023 14:18,BUY,2.054856,5122.48,12.996584
19060,4371,ETH,1/19/2023 14:13,SELL,4.738844,23870.18,153.101354
19061,4008,XRP,7/1/2023 7:43,SELL,0.660828,4772.04,5.17975
19062,3127,BTC,3/23/2023 1:21,BUY,3.447309,8858.17,55.917177
19063,4025,ETH,2/17/2023 13:49,BUY,2.031705,27760.91,76.946014
19064,1047,LTC,3/14/2023 6:00,SELL,1.791059,17437.95,23.909457
19065,4860,XRP,8/16/2023 1:05,SELL,2.592081,4008.95,18.671853
19066,4093,ETH,6/10/2023 20:12,BUY,1.700648,22703.32,39.305073
19067,4933,LTC,7/23/2023 0:41,BUY,3.960872,19952.14,43.456659
19068,1998,BTC,12/23/2023 12:54,BUY,0.180272,8332.75,0.974775
19069,2381,ADA,9/30/2023 23:33,SELL,4.028762,10451.11,83.321623
19070,1363,ADA,11/20/2023 21:40,SELL,3.699364,10321.66,21.057977
19071,1879,XRP,12/1/2023 10:17,SELL,2.41294,3901.58,12.689942
19072,1831,ETH,4/19/2023 11:26,SELL,3.223963,20752.19,54.695417
19073,4234,BTC,9/8/2023 5:23,BUY,2.745021,8956.7,24.190681
19074,2178,BTC,12/22/2023 7:36,SELL,1.500604,8619.26,16.392497
19075,1598,LTC,8/29/2023 3:00,BUY,2.936724,16261.98,53.913913
19076,2321,XRP,3/1/2023 2:51,BUY,1.534509,3603.69,10.039259
19077,619,ADA,12/19/2023 18:33,SELL,4.176572,13309.88,60.005557
19078,919,LTC,6/10/2023 13:40,BUY,1.036238,16979.72,35.094871
19079,1012,ADA,10/3/2023 22:21,SELL,4.519016,10486.71,40.814816
19080,1039,ADA,7/11/2023 15:09,SELL,3.076652,8958.4,50.654318
19081,3550,ETH,12/26/2023 15:03,BUY,1.374941,15716.86,17.400366
19082,662,XRP,10/1/2023 16:18,BUY,3.502051,2872.49,14.731374
19083,4632,ETH,11/18/2023 16:58,SELL,2.504307,15747.97,67.053871
19084,3249,BTC,8/25/2023 17:12,BUY,0.997505,9261.62,12.180183
19085,355,ETH,2/9/2023 16:48,SELL,0.303964,26536.94,4.831877
19086,4945,ETH,9/18/2023 5:23,SELL,4.517954,22468.15,78.078367
19087,3587,ETH,7/9/2023 16:46,BUY,3.401546,18326.87,88.222328
19088,2071,ADA,11/25/2023 9:26,SELL,3.326963,11192.95,29.179936
19089,198,XRP,12/2/2023 15:11,SELL,1.172764,3852.94,4.866129
19090,379,XRP,4/2/2023 14:04,BUY,1.293787,5327.05,3.949194
19091,2866,LTC,10/27/2023 3:44,BUY,1.767565,14562.47,37.42462
19092,2420,LTC,8/14/2023 0:51,SELL,0.125315,15269.38,2.732654
19093,2496,BTC,10/31/2023 12:29,BUY,3.670476,9191.58,20.10833
19094,3593,XRP,6/19/2023 20:28,BUY,1.464451,5433.94,9.256068
19095,4840,XRP,5/4/2023 16:23,SELL,2.966948,5442.88,17.294232
19096,1957,BTC,3/5/2023 3:02,BUY,0.267064,9293.73,3.355552
19097,3881,ETH,9/3/2023 2:00,BUY,4.560072,21842.53,72.915353
19098,2839,BTC,9/8/2023 15:56,BUY,1.463085,8956.7,18.21897
19099,3947,LTC,7/31/2023 18:19,BUY,0.024129,18933.22,0.444328
19100,1074,XRP,12/3/2023 23:05,BUY,1.09885,3746.66,4.616597
19101,3572,XRP,9/30/2023 22:33,BUY,0.784285,2939.02,1.766775
19102,1613,XRP,2/26/2023 11:59,BUY,1.017404,3676.81,5.364656
19103,2701,ETH,10/29/2023 17:07,BUY,4.952182,19928.74,85.570713
19104,292,ADA,1/12/2023 16:04,BUY,4.104648,17115.14,107.304318
19105,1896,ETH,3/8/2023 6:47,SELL,4.856155,28397.4,216.054576
19106,758,BTC,3/1/2023 4:16,SELL,0.076099,9275.15,0.979418
19107,1040,ETH,12/6/2023 8:00,SELL,1.399423,16466.13,34.709072
19108,29,XRP,1/24/2023 23:01,BUY,1.990935,3517.89,5.468928
19109,711,ADA,11/16/2023 13:52,BUY,4.917421,10604.87,62.800358
19110,1431,XRP,6/11/2023 6:32,SELL,0.337422,5701.67,2.27748
19111,3369,ETH,5/29/2023 0:57,SELL,1.722535,25336.58,80.034442
19112,3304,BTC,8/11/2023 3:37,SELL,4.876892,8589.31,77.75251
19113,3756,BTC,12/17/2023 5:58,SELL,4.494958,8936.69,62.036026
19114,4112,ETH,11/25/2023 10:35,BUY,4.786784,15071.14,132.872398
19115,97,XRP,5/4/2023 21:39,BUY,1.161471,5442.88,4.556006
19116,1252,LTC,12/26/2023 19:25,SELL,2.794033,10381.71,36.915615
19117,806,XRP,10/11/2023 21:11,BUY,1.573414,2462.43,7.535515
19118,430,ADA,11/9/2023 11:47,SELL,4.383518,11344.66,98.506783
19119,4012,XRP,9/3/2023 3:16,BUY,2.057678,3591.93,9.9771
19120,2003,ADA,6/17/2023 15:14,BUY,0.875011,12465.39,7.686147
19121,1787,BTC,1/8/2023 23:41,SELL,0.165053,8485.51,1.984205
19122,1724,ETH,11/25/2023 1:16,SELL,3.717026,15071.14,52.151652
19123,4110,LTC,8/17/2023 5:24,BUY,3.036408,14235.81,48.340051
19124,3485,ETH,4/5/2023 6:52,BUY,2.153629,23445.72,61.454633
19125,1573,ETH,4/19/2023 19:37,BUY,1.682509,20752.19,56.824958
19126,3221,BTC,2/2/2023 14:26,BUY,1.950334,9766.69,11.993436
19127,1690,BTC,5/11/2023 6:46,BUY,2.358939,9301.31,33.062471
19128,3976,BTC,11/8/2023 6:14,SELL,1.084103,8297.42,17.284981
19129,1912,ETH,2/6/2023 2:55,SELL,0.631538,24144.22,20.613607
19130,1267,BTC,7/10/2023 14:31,BUY,0.010445,8980.19,0.171077
19131,3731,LTC,12/13/2023 21:57,BUY,0.486405,10837.89,7.732635
19132,1502,XRP,6/27/2023 15:52,SELL,3.15996,4957.83,14.547558
19133,774,BTC,10/8/2023 4:50,BUY,0.407936,9696.54,3.580884
19134,103,ETH,9/6/2023 19:04,BUY,2.91874,21188.74,105.539221
19135,3143,ADA,3/6/2023 23:36,SELL,0.013471,13277.9,0.205477
19136,121,ETH,6/1/2023 16:48,BUY,4.019935,23977.03,63.977961
19137,3092,ETH,4/27/2023 22:01,BUY,1.784348,23173.75,75.766722
19138,239,ADA,8/5/2023 21:37,BUY,0.122483,9673.69,2.311429
19139,4773,ETH,1/10/2023 3:19,BUY,1.620965,21703.42,50.237409
19140,3386,LTC,3/21/2023 9:29,BUY,1.888919,19027.19,35.16521
19141,4037,ADA,8/25/2023 7:07,SELL,2.954428,10392.09,52.55632
19142,2738,LTC,10/31/2023 5:25,BUY,2.417437,13976.71,47.272208
19143,640,BTC,12/26/2023 5:21,SELL,1.973278,9067.23,31.390098
19144,3575,ETH,3/28/2023 7:57,BUY,3.814605,25675.51,118.502387
19145,231,ADA,3/20/2023 11:22,BUY,0.607886,13193.72,4.722582
19146,1609,XRP,2/27/2023 20:03,BUY,0.702097,3616.67,3.984782
19147,3023,ADA,4/21/2023 7:20,BUY,3.372945,15416.67,70.077599
19148,3947,LTC,1/16/2023 18:53,BUY,3.329158,19511.29,68.388925
19149,2579,BTC,4/22/2023 8:05,SELL,4.736006,9149.24,42.60917
19150,2495,LTC,2/6/2023 11:21,SELL,4.449419,18029.38,93.709862
19151,2304,LTC,10/22/2023 1:56,BUY,4.082602,14707.46,70.847128
19152,4628,ADA,7/5/2023 11:25,SELL,0.917686,9908.72,14.779593
19153,1606,ADA,10/1/2023 12:20,BUY,0.263239,10485.97,4.222467
19154,3122,ETH,6/22/2023 22:14,BUY,3.542676,21578.35,41.787943
19155,1323,LTC,4/23/2023 4:13,BUY,0.365343,17161.08,7.243458
19156,2189,ETH,9/14/2023 12:12,BUY,1.360706,22312.18,29.764251
19157,4403,XRP,9/14/2023 18:12,SELL,2.273228,3429.76,10.686457
19158,4847,ETH,6/26/2023 15:50,SELL,1.791718,21874.88,71.340725
19159,1457,LTC,11/7/2023 20:01,BUY,2.292628,12215.85,35.620721
19160,474,ADA,7/13/2023 21:16,BUY,0.954361,8842.24,11.483278
19161,1416,BTC,11/9/2023 1:21,BUY,2.697405,7683.39,28.325382
19162,4320,BTC,8/25/2023 3:10,BUY,1.18666,9261.62,12.916476
19163,3607,XRP,12/16/2023 14:57,SELL,1.75629,4020.25,6.592508
19164,144,BTC,1/29/2023 8:29,BUY,4.594059,9658.26,78.462012
19165,6,BTC,8/19/2023 21:34,SELL,3.902096,8696.4,47.333523
19166,923,ETH,12/23/2023 9:05,BUY,2.624579,16009.23,38.080234
19167,4834,XRP,11/2/2023 22:20,BUY,2.347304,2945.59,11.518777
19168,4849,BTC,7/16/2023 13:27,BUY,4.17028,9492.32,59.403936
19169,42,XRP,9/28/2023 8:25,SELL,1.694992,2787.3,8.000683
19170,1106,XRP,8/11/2023 17:18,SELL,3.280811,4057.19,7.547356
19171,1314,ADA,3/6/2023 9:43,BUY,3.979281,13277.9,46.188328
19172,1234,ADA,2/5/2023 14:48,BUY,1.390032,15075.12,39.410503
19173,307,ETH,10/8/2023 9:48,BUY,2.752553,18177.11,92.02582
19174,2834,ADA,1/23/2023 7:40,BUY,0.129663,16866.71,3.977643
19175,4238,XRP,6/2/2023 12:57,BUY,3.805261,5332.08,36.207534
19176,1373,ETH,4/10/2023 7:42,SELL,0.48538,22429.19,18.996329
19177,2736,XRP,12/14/2023 12:18,SELL,0.39284,4068.67,2.146154
19178,3473,ADA,1/16/2023 2:08,SELL,2.503909,14855.43,28.544808
19179,1234,LTC,2/1/2023 6:38,SELL,0.296402,18337.76,4.247061
19180,3975,ADA,7/14/2023 0:51,BUY,4.565773,8779.64,24.493977
19181,4326,ADA,10/28/2023 20:06,BUY,4.319854,12786.42,81.455684
19182,4814,XRP,1/5/2023 23:22,BUY,2.995772,3620.94,15.448731
19183,4352,BTC,10/7/2023 4:59,SELL,3.972425,9684.26,28.844082
19184,3275,XRP,4/27/2023 4:35,BUY,3.596275,4650.04,19.476033
19185,3084,ADA,12/26/2023 19:40,SELL,4.046765,13252.49,68.978445
19186,1264,LTC,2/19/2023 9:51,SELL,4.802501,17715.98,75.782986
19187,4140,ADA,11/21/2023 12:29,BUY,3.668163,10766.19,35.867255
19188,4431,XRP,1/20/2023 16:43,BUY,2.029121,3397.53,5.205473
19189,521,ADA,11/10/2023 20:27,BUY,1.269592,11437.18,8.554368
19190,4544,BTC,3/25/2023 6:33,BUY,2.094459,8704.92,30.348639
19191,3763,ADA,8/7/2023 10:22,BUY,4.871967,9156.86,74.397933
19192,4030,ETH,12/12/2023 11:17,BUY,3.136933,17159.26,54.787179
19193,1462,XRP,12/13/2023 21:42,BUY,1.079299,4265.37,5.310017
19194,670,LTC,12/27/2023 22:18,SELL,3.039478,10443.73,37.628617
19195,2827,BTC,8/7/2023 0:09,SELL,0.425322,8890.37,2.11827
19196,805,BTC,11/15/2023 2:28,BUY,4.491178,7881.83,70.478146
19197,3087,ETH,11/14/2023 3:13,SELL,2.300189,16929.04,61.657577
19198,3392,BTC,11/16/2023 17:20,BUY,0.673658,7979.12,9.903952
19199,1038,BTC,5/5/2023 15:39,BUY,0.847993,9150.61,6.280177
19200,4240,XRP,5/24/2023 12:54,SELL,1.521939,5501.27,6.722952
19201,4454,ETH,1/15/2023 4:43,BUY,2.620143,22700.5,100.18544
19202,2163,XRP,3/16/2023 17:10,BUY,4.784933,4042.24,33.003127
19203,1176,ADA,3/26/2023 9:36,SELL,3.903664,13747.32,105.475049
19204,3103,LTC,5/30/2023 22:42,BUY,2.342857,16843.46,60.782386
19205,22,ADA,3/1/2023 2:32,SELL,3.950992,12976.21,96.08358
19206,1453,LTC,10/24/2023 10:10,BUY,3.182658,16032.05,83.134993
19207,2971,LTC,4/28/2023 3:34,BUY,3.502673,16313.58,80.327884
19208,4541,ADA,12/21/2023 23:29,BUY,1.268488,13803.48,23.33122
19209,4172,ADA,3/3/2023 3:40,SELL,1.047346,12443.82,25.349038
19210,4453,BTC,11/4/2023 14:00,BUY,2.404624,9722.72,46.697026
19211,2808,BTC,4/12/2023 14:53,SELL,2.66754,9978.45,35.975268
19212,3383,ETH,12/26/2023 22:31,SELL,0.769791,15716.86,16.825383
19213,1020,ETH,4/12/2023 2:59,BUY,2.429876,23683.04,69.387355
19214,3582,ETH,12/30/2023 20:56,SELL,3.621077,16097.9,63.785232
19215,1453,XRP,11/1/2023 22:26,BUY,1.070199,2812.65,4.939476
19216,4424,BTC,4/27/2023 4:29,BUY,2.601229,9098.11,33.898648
19217,2784,ETH,11/18/2023 18:35,BUY,1.269358,15747.97,16.189209
19218,722,LTC,5/9/2023 19:36,BUY,3.663233,15122.11,93.113629
19219,1447,BTC,4/8/2023 15:03,BUY,1.85482,9766.93,34.036589
19220,2071,ADA,3/22/2023 9:00,SELL,0.426455,12542.32,3.000858
19221,1425,LTC,1/22/2023 11:43,SELL,1.52505,20162.71,60.389097
19222,2420,BTC,1/3/2023 17:57,SELL,2.836318,8681.57,31.252573
19223,2891,ADA,6/5/2023 22:13,SELL,1.41884,13686.53,19.448796
19224,4706,BTC,6/30/2023 8:49,BUY,4.049318,9743.02,27.97266
19225,4999,ETH,8/3/2023 20:05,SELL,4.220204,14512.92,43.244779
19226,4666,ETH,5/13/2023 12:33,BUY,1.759538,22078.84,46.613166
19227,1295,BTC,5/22/2023 8:27,SELL,1.794096,10228.32,9.187187
19228,2782,LTC,3/2/2023 15:54,BUY,1.53279,17507.45,52.836951
19229,4642,ETH,10/23/2023 21:21,SELL,3.656295,19402.62,50.540973
19230,4936,XRP,6/30/2023 21:44,SELL,0.823249,4894.36,4.834075
19231,2029,XRP,5/11/2023 17:00,BUY,4.316975,5337.63,20.259712
19232,720,ADA,9/17/2023 7:04,SELL,1.841215,11540.32,37.668258
19233,3082,BTC,4/6/2023 13:42,BUY,1.266275,9993.71,18.069044
19234,3260,XRP,4/4/2023 14:19,BUY,2.503806,5449.13,26.868037
19235,4170,LTC,4/14/2023 17:26,BUY,1.993564,16189.75,33.246915
19236,41,BTC,5/28/2023 4:30,SELL,0.955546,9615.59,6.351793
19237,1123,LTC,1/9/2023 10:35,BUY,2.893366,18919.43,76.87488
19238,1026,ETH,7/17/2023 15:34,BUY,1.446466,17481.1,15.233424
19239,1231,ETH,12/13/2023 17:01,SELL,4.331113,16615.83,141.17478
19240,4714,LTC,3/5/2023 10:10,BUY,0.084792,17172.39,2.738996
19241,809,LTC,3/21/2023 18:46,BUY,0.482733,19027.19,5.424687
19242,4854,ADA,5/23/2023 10:03,BUY,2.666592,13447.74,31.12705
19243,587,BTC,11/30/2023 22:19,BUY,2.420062,8314.09,14.377382
19244,3585,ADA,6/6/2023 17:50,BUY,3.122546,13905.59,42.160936
19245,4901,XRP,2/8/2023 22:52,BUY,3.975184,3548.12,25.705114
19246,3336,ETH,6/17/2023 3:06,BUY,1.805109,20875.39,51.394489
19247,299,ADA,2/22/2023 1:18,BUY,1.110151,13412.49,29.758595
19248,3786,XRP,9/15/2023 13:29,SELL,1.855157,3221.25,4.424528
19249,3920,ADA,10/14/2023 16:52,BUY,3.094412,12090.58,34.741089
19250,498,ADA,6/17/2023 0:31,BUY,4.221818,12465.39,99.505126
19251,2205,ADA,12/19/2023 13:12,BUY,3.245507,13309.88,34.006394
19252,2339,ETH,2/2/2023 2:11,BUY,1.547733,24132.22,65.266244
19253,1780,LTC,7/22/2023 19:15,SELL,3.820289,19895.59,142.774112
19254,3261,ETH,8/23/2023 19:40,BUY,2.446287,16067.35,70.21971
19255,2064,BTC,7/11/2023 23:43,SELL,2.724064,9699.39,21.994573
19256,791,LTC,6/29/2023 0:37,BUY,1.168948,23322.65,35.399733
19257,1644,ETH,6/10/2023 11:28,BUY,0.055818,22703.32,0.936466
19258,1510,LTC,6/24/2023 17:10,BUY,1.308462,21303.92,26.490661
19259,3487,BTC,1/30/2023 22:52,BUY,4.163823,9430.3,73.970398
19260,2805,LTC,10/7/2023 20:50,SELL,2.166221,11726.15,37.440057
19261,447,ETH,6/9/2023 14:18,BUY,2.311881,22216.56,52.069266
19262,2119,ETH,8/27/2023 16:57,BUY,0.62876,17348.02,20.112059
19263,2003,XRP,11/19/2023 15:10,SELL,2.754178,3676.3,7.340073
19264,4402,BTC,11/11/2023 0:29,BUY,0.139554,7483.44,0.602152
19265,1031,LTC,6/4/2023 13:08,SELL,1.903379,17060.17,16.667981
19266,2499,LTC,1/19/2023 3:41,SELL,0.653801,20366.22,11.82091
19267,3317,BTC,9/5/2023 8:53,BUY,3.947605,8451.81,57.008472
19268,1189,XRP,6/11/2023 18:43,SELL,3.650717,5701.67,34.28688
19269,2913,XRP,4/23/2023 2:24,SELL,2.279209,4949.96,15.594639
19270,4854,ADA,12/13/2023 9:45,SELL,1.790881,13408.6,45.982362
19271,863,ETH,9/19/2023 8:55,BUY,0.152625,22799.88,4.810896
19272,125,ADA,5/1/2023 10:04,SELL,1.003136,13964.01,10.037806
19273,2596,BTC,7/10/2023 16:23,BUY,4.281775,8980.19,55.31153
19274,588,XRP,6/3/2023 8:25,SELL,4.963828,5614.01,22.134934
19275,1439,XRP,2/9/2023 3:36,SELL,3.573033,3661.77,14.777854
19276,3520,ADA,7/8/2023 6:22,BUY,0.383887,8820.03,6.07284
19277,4860,LTC,11/18/2023 21:56,BUY,3.002003,12822.07,21.696339
19278,371,ADA,11/30/2023 7:19,BUY,4.221398,12594.67,100.295309
19279,849,LTC,9/3/2023 9:05,SELL,2.847907,16595.12,46.84172
19280,4321,BTC,10/6/2023 11:36,BUY,1.627598,9588.8,17.503496
19281,4029,BTC,3/23/2023 19:21,SELL,0.255925,8858.17,4.281601
19282,976,BTC,5/15/2023 10:26,SELL,3.78394,8945.81,38.907434
19283,283,XRP,7/30/2023 4:26,BUY,4.231677,3724.97,19.230223
19284,261,BTC,8/8/2023 13:53,SELL,3.920537,8948.19,40.807432
19285,332,LTC,11/16/2023 2:52,SELL,4.154276,13740.51,72.200964
19286,392,ETH,8/29/2023 7:01,BUY,1.166389,18214.57,23.600276
19287,4256,ADA,11/4/2023 11:21,SELL,3.223677,12036.24,54.153354
19288,3422,ADA,2/3/2023 2:38,SELL,3.337308,15595.6,56.207139
19289,346,BTC,2/15/2023 5:52,BUY,3.859091,9516.91,29.100427
19290,1083,ADA,8/3/2023 0:50,BUY,1.938529,9005.78,16.94939
19291,822,ADA,8/16/2023 12:48,BUY,4.683979,8861.26,72.594208
19292,3521,ADA,11/16/2023 8:44,BUY,0.076727,10604.87,0.770098
19293,1556,BTC,12/10/2023 21:54,SELL,1.392217,7836.13,20.098567
19294,867,XRP,12/21/2023 2:20,SELL,4.204544,4062.79,29.501973
19295,4806,BTC,10/5/2023 17:45,BUY,3.140049,9267.08,47.577923
19296,831,BTC,12/23/2023 18:55,SELL,1.685473,8332.75,18.600472
19297,1590,XRP,6/25/2023 6:27,BUY,2.638291,5337.7,27.398025
19298,3545,LTC,2/5/2023 10:13,BUY,2.784025,18488.09,55.231546
19299,4955,ADA,1/9/2023 0:45,BUY,1.581311,16754.24,20.642758
19300,1212,ETH,2/6/2023 23:25,BUY,3.526112,24144.22,110.685922
19301,2688,XRP,11/7/2023 4:40,BUY,2.375015,3100.12,7.488426
19302,479,XRP,10/10/2023 10:36,SELL,3.599544,2462.95,11.105494
19303,275,LTC,12/10/2023 13:26,BUY,4.059539,11819.11,45.380629
19304,3633,BTC,7/4/2023 19:10,BUY,4.976568,9339.22,59.952222
19305,889,ETH,5/15/2023 15:25,SELL,2.211745,22326.64,67.683685
19306,786,LTC,5/17/2023 23:20,SELL,0.241993,13724.65,2.962162
19307,3192,LTC,3/1/2023 8:27,BUY,1.703505,17073.75,14.971689
19308,1304,BTC,1/17/2023 7:25,SELL,3.38842,9345.13,57.963248
19309,3672,XRP,9/7/2023 17:13,SELL,4.283707,3266.84,16.593061
19310,3784,ADA,4/27/2023 4:25,BUY,2.871593,14974.65,73.508751
19311,4153,XRP,8/16/2023 22:31,BUY,4.235173,4008.95,31.676072
19312,509,XRP,5/12/2023 10:39,BUY,3.121906,5254.68,13.498925
19313,771,ADA,2/13/2023 2:17,BUY,2.606647,15290.07,64.814191
19314,4780,ADA,1/8/2023 13:15,BUY,1.007568,16856,13.765345
19315,2618,BTC,6/25/2023 7:14,SELL,0.997623,9667.21,6.110053
19316,3930,ADA,1/13/2023 22:43,BUY,3.996432,16737.51,52.920799
19317,1063,ADA,8/30/2023 22:03,BUY,1.338919,10068.55,9.992531
19318,3417,BTC,8/14/2023 18:32,BUY,0.278627,8958.95,1.259662
19319,3136,BTC,6/6/2023 4:16,SELL,0.68336,10219.86,13.859052
19320,3852,LTC,4/4/2023 4:40,BUY,1.304862,19991.87,17.528165
19321,93,LTC,6/5/2023 10:16,BUY,3.990267,16959.17,129.256562
19322,2862,XRP,7/20/2023 12:28,SELL,0.140402,4160.81,0.433043
19323,564,ETH,5/25/2023 15:57,BUY,1.979367,25901.52,100.773827
19324,2276,ADA,8/26/2023 3:14,BUY,0.339762,9997.83,3.184295
19325,4809,ADA,10/29/2023 23:44,BUY,4.902307,12052.17,117.301217
19326,4699,ETH,9/16/2023 21:28,SELL,1.438789,22229.01,16.10316
19327,4599,XRP,12/2/2023 6:20,BUY,2.338928,3852.94,12.209066
19328,3110,LTC,8/11/2023 2:04,BUY,1.377949,17265.37,16.725864
19329,1388,XRP,11/30/2023 2:13,BUY,1.154596,3749.41,2.670009
19330,3230,ETH,8/28/2023 21:29,BUY,0.840231,17423.37,19.350555
19331,1433,ADA,11/6/2023 2:53,BUY,1.892768,12593.45,38.417117
19332,2512,ADA,5/6/2023 2:04,BUY,4.503181,14654.63,113.11203
19333,103,ADA,10/5/2023 5:46,BUY,0.604632,10097.13,10.739875
19334,3651,XRP,5/8/2023 23:38,SELL,1.544513,5236.46,14.109166
19335,4947,XRP,3/7/2023 10:45,BUY,0.627667,4140.45,3.164965
19336,3340,ETH,4/12/2023 18:51,SELL,2.617598,23683.04,120.593224
19337,473,LTC,5/7/2023 18:06,SELL,1.936467,15464.99,31.856958
19338,1860,ETH,1/4/2023 14:28,SELL,0.214552,20913.16,4.852325
19339,3296,XRP,7/24/2023 12:07,SELL,4.646422,4375.27,21.651145
